Id,PID,Lot Frontage,Lot Area,Alley,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Yr Sold,SalePrice,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Neighborhood_dummies_Blueste,Neighborhood_dummies_BrDale,Neighborhood_dummies_BrkSide,Neighborhood_dummies_ClearCr,Neighborhood_dummies_CollgCr,Neighborhood_dummies_Crawfor,Neighborhood_dummies_Edwards,Neighborhood_dummies_Gilbert,Neighborhood_dummies_Greens,Neighborhood_dummies_IDOTRR,Neighborhood_dummies_MeadowV,Neighborhood_dummies_Mitchel,Neighborhood_dummies_NAmes,Neighborhood_dummies_NPkVill,Neighborhood_dummies_NWAmes,Neighborhood_dummies_NoRidge,Neighborhood_dummies_NridgHt,Neighborhood_dummies_OldTown,Neighborhood_dummies_SWISU,Neighborhood_dummies_Sawyer,Neighborhood_dummies_SawyerW,Neighborhood_dummies_Somerst,Neighborhood_dummies_StoneBr,Neighborhood_dummies_Timber,Neighborhood_dummies_Veenker,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,Central Air_Y,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,Season_Spring,Season_Summer,Season_Winter,Mo Sold_2,Mo Sold_3,Mo Sold_4,Mo Sold_5,Mo Sold_6,Mo Sold_7,Mo Sold_8,Mo Sold_9,Mo Sold_10,Mo Sold_11,Mo Sold_12,Exter Qual 2,Exter Cond 2,Kitchen Qual 2,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Alley Grvl,Alley Pave,Misc Feature_Gar2,Misc Feature_Othr,Misc Feature_Shed,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Overall Qual Gr Liv Area,Overall Qual^2,Overall Qual Garage Cars,Overall Qual Bsmt Qual,Overall Qual Garage Area,Bsmt Qual Gr Liv Area,Overall Qual Year Built,Overall Qual Garage Yr Blt,Overall Qual Year Remod/Add,Overall Qual Yr Sold,Overall Qual TotRms AbvGrd,Gr Liv Area Garage Cars,Overall Qual 1st Flr SF,Overall Qual Street_Pave,Garage Cars Kitchen Qual 2,Garage Area Kitchen Qual 2,Garage Cars Exter Qual 2,Gr Liv Area Kitchen Qual 2,Garage Area Exter Qual 2,Gr Liv Area Exter Qual 2,Bsmt Qual Garage Area,Bsmt Qual Garage Cars,Overall Qual Total Bsmt SF,Total Bsmt SF Garage Cars,Overall Qual Kitchen Qual 2,Overall Qual Exter Qual 2,1st Flr SF Garage Cars,TotRms AbvGrd Exter Qual 2,1st Flr SF Kitchen Qual 2,Overall Qual Full Bath,Gr Liv Area Garage Area,1st Flr SF Exter Qual 2,Total Bsmt SF Kitchen Qual 2,Bsmt Qual 1st Flr SF,Bsmt Qual Exter Qual 2,TotRms AbvGrd Kitchen Qual 2,Bsmt Qual Kitchen Qual 2,Kitchen Qual Garage Cars,Full Bath Kitchen Qual 2,Gr Liv Area Garage Finish,Garage Finish Kitchen Qual 2,Total Bsmt SF Exter Qual 2,Garage Finish Garage Area,Exter Qual 2 Kitchen Qual 2,Kitchen Qual Garage Area,Garage Finish Exter Qual 2,Full Bath Garage Area,Fireplace Qu Exter Qual 2
1819,532353120,64,6285,0,0,0,0,5,5,1977,1977,0,0,0,3,2.5,0,2,138,2.5,351,405,894,0,0,894,0,0,894,1,0,1,0,2,1,0,5,0,0,0,1979,1,1,308,2.5,2.5,2,192,0,0,0,0,0,0,0,0,2007,120750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4470,25,5,15,1540,2682,9885,9895,9885,10035,25,894,4470,5,0,0,0,0,0,0,924,3,4470,894,0,0,894,0,0,5,275352,0,0,2682,0,0,0,0,0,894,0,0,308,0,0,0,308,0
23,527368020,63.98290598,7500,0,0,0,0,7,5,2000,2000,0,1,0,3,2.5,0,4,533,1.5,0,281,814,2,0,814,860,0,1674,1,0,2,1,3,1,1,7,0,0,0,2000,2,2,663,2.5,2.5,2,0,96,0,0,0,0,0,0,0,2010,216000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11718,49,14,21,4641,5022,14000,14000,14000,14070,49,3348,5698,7,2,663,2,1674,663,1674,1989,6,5698,1628,7,7,1628,7,814,14,1109862,814,814,2442,3,7,3,2,2,3348,2,814,1326,1,663,2,1326,0
2289,923228250,21,2001,0,0,0,0,4,5,1970,1970,80,0,0,2.5,2.5,0,1.5,0,1.5,0,546,546,-2,0,546,546,0,1092,0,0,1,1,3,1,0,6,0,0,0,1970,1,1,286,2.5,2.5,2,0,0,0,0,0,0,0,0,0,2007,75000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4368,16,4,10,1144,2730,7880,7880,7880,8028,24,1092,2184,4,0,0,0,0,0,0,715,2.5,2184,546,0,0,546,0,0,4,312312,0,0,1365,0,0,0,0,0,1092,0,0,286,0,0,0,286,0
1156,532477030,95,19508,0,0,0,0,6,5,1974,1974,144,0,0,2.5,2.5,2,3.5,800,1.5,0,630,1430,0,0,1430,0,0,1430,0,1,2,0,3,1,0,6,0,2,2.5,1974,1,2,484,2.5,2.5,2,117,108,165,0,0,0,0,0,0,2008,192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8580,36,12,15,2904,3575,11844,11844,11844,12048,36,2860,8580,6,0,0,0,0,0,0,1210,5,8580,2860,0,0,2860,0,0,12,692120,0,0,3575,0,0,0,0,0,1430,0,0,484,0,0,0,968,0
2717,905107300,72.77464789,7176,0,1,0,0,6,6,1978,1978,200,0,0,2.5,3,3,4,794,1.5,0,166,960,-2,0,1040,0,0,1040,1,0,1,0,3,1,0,6,0,1,2,1979,1,2,616,2.5,2.5,2,131,0,0,0,180,0,0,3,0,2006,160500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6240,36,12,15,3696,2600,11868,11874,11868,12036,36,2080,6240,6,0,0,0,0,0,0,1540,5,5760,1920,0,0,2080,0,0,6,640640,0,0,2600,0,0,0,0,0,1040,0,0,616,0,0,0,616,0
2101,906378170,91,10652,0,1,0,0,7,5,2006,2007,306,1,0,3,2.5,2,1.5,0,1.5,0,1494,1494,2,0,1494,0,0,1494,0,0,2,0,3,1,1,7,0,1,3,2006,2,3,840,2.5,2.5,2,160,33,0,0,0,0,0,0,0,2007,279500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10458,49,21,21,5880,4482,14042,14042,14049,14049,49,4482,10458,7,3,840,3,1494,840,1494,2520,9,10458,4482,7,7,4482,7,1494,14,1254960,1494,1494,4482,3,7,3,3,2,2988,2,1494,1680,1,840,2,1680,3
1377,905100020,72.77464789,11235,0,0,0,0,5,6,1963,1963,0,0,0,3,2.5,2,3.5,784,1.5,0,197,981,0,0,1075,0,0,1075,1,0,1,0,3,1,1,6,0,0,0,1996,1,2,440,2.5,2.5,2,64,0,0,0,64,0,0,1,0,2008,148000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5375,25,10,15,2200,3225,9815,9980,9815,10040,30,2150,5375,5,2,440,0,1075,0,0,1320,6,4905,1962,5,0,2150,0,1075,5,473000,0,981,3225,0,6,3,2,1,1075,1,0,440,0,440,0,440,0
1381,905104110,68,10265,0,1,0,0,5,7,1967,2005,0,0,-1,2.5,2.5,0,3.5,758,1.5,0,234,992,2,0,992,0,0,992,1,0,1,0,3,1,1,6,0,0,0,1967,2,1,294,2.5,2.5,2,204,0,0,0,0,0,0,1,600,2008,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4960,25,5,12.5,1470,2480,9835,9835,10025,10040,30,992,4960,5,1,294,0,992,0,0,735,2.5,4960,992,5,0,992,0,992,5,291648,0,992,2480,0,6,2.5,1,1,1984,2,0,588,0,294,0,294,0
2502,533127080,88.30555556,14541,0,1,0,0,8,7,1993,1993,0,1,1,3,3,0,4,1012,1.5,0,326,1338,2,0,1352,1168,0,2520,1,0,2,1,5,1,1,10,0,1,2.5,1993,2,3,796,2.5,2.5,2,209,55,0,0,0,0,0,0,0,2006,310000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20160,64,24,24,6368,7560,15944,15944,15944,16048,80,7560,10816,8,3,796,3,2520,796,2520,2388,9,10704,4014,8,8,4056,10,1352,16,2005920,1352,1338,4056,3,10,3,3,2,5040,2,1338,1592,1,796,2,1592,2.5
2609,535402100,83,10184,0,0,0,0,6,5,1963,1963,379,0,0,2.5,2.5,2,3.5,580,1.5,0,503,1083,0,0,1146,0,0,1146,0,1,1,0,3,1,0,6,0,1,3,1963,1,1,294,2.5,2.5,2,345,75,0,0,0,0,0,0,0,2006,165000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6876,36,6,15,1764,2865,11778,11778,11778,12036,36,1146,6876,6,0,0,0,0,0,0,735,2.5,6498,1083,0,0,1146,0,0,6,336924,0,0,2865,0,0,0,0,0,1146,0,0,294,0,0,0,294,0
505,528390100,52,46589,0,2,0,0,8,7,1994,2005,528,1,0,3,3,0,4,1361,2.5,180,88,1629,2,0,1686,762,0,2448,1,0,2,1,4,1,1,8,0,1,2.5,1994,2,3,711,2.5,2.5,2,517,76,0,0,0,0,0,0,0,2009,402000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19584,64,24,24,5688,7344,15952,15952,16040,16072,64,7344,13488,8,3,711,3,2448,711,2448,2133,9,13032,4887,8,8,5058,8,1686,16,1740528,1686,1629,5058,3,8,3,3,2,4896,2,1629,1422,1,711,2,1422,2.5
1126,528478040,85,10625,0,0,0,0,7,5,2005,2005,0,1,0,3,2.5,0,1.5,0,1.5,0,1026,1026,2,0,1026,932,0,1958,0,0,2,1,3,1,1,9,0,1,3,2005,3,3,936,2.5,2.5,2,154,210,0,0,0,0,0,0,0,2008,250000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13706,49,21,21,6552,5874,14035,14035,14035,14056,63,5874,7182,7,3,936,3,1958,936,1958,2808,9,7182,3078,7,7,3078,9,1026,14,1832688,1026,1026,3078,3,9,3,3,2,5874,3,1026,2808,1,936,3,1872,3
2914,923226180,21,1470,0,0,0,0,4,6,1970,1970,0,0,0,3,2.5,2,4,522,1.5,0,108,630,0,0,630,0,0,630,1,0,1,0,1,1,0,3,0,0,0,1970,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2006,73000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2520,16,0,12,0,1890,7880,7880,7880,8024,12,0,2520,4,0,0,0,0,0,0,0,0,2520,0,0,0,0,0,0,4,0,0,0,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,527401160,60,9000,0,0,0,0,5,5,1974,1974,0,0,0,3,2.5,0,1.5,0,1.5,0,896,896,0,0,896,896,0,1792,0,0,2,2,4,2,0,8,0,0,0,1974,0,0,0,0,0,2,32,45,0,0,0,0,0,0,0,2009,136000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8960,25,0,15,0,5376,9870,9870,9870,10045,40,0,4480,5,0,0,0,0,0,0,0,0,4480,0,0,0,0,0,0,10,0,0,0,2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,528180080,48,5911,0,0,0,0,9,5,2005,2005,278,4,0,4,2.5,0,4,472,1.5,0,1088,1560,2,0,1565,0,0,1565,1,0,2,0,2,1,4,6,0,1,3,2005,2,2,556,2.5,2.5,2,196,56,0,0,0,0,0,0,0,2006,282500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14085,81,18,36,5004,6260,18045,18045,18045,18054,54,3130,14085,9,4,1112,4,3130,1112,3130,2224,8,14040,3120,18,18,3130,12,3130,18,870140,3130,3120,6260,8,12,8,8,4,3130,4,3120,1112,4,2224,4,1112,6
67,528445060,73,8987,0,0,0,0,8,5,2005,2006,226,1,0,3,2.5,0,1.5,0,1.5,0,1595,1595,2,0,1595,0,0,1595,0,0,2,0,2,1,1,6,0,1,3,2005,2,3,880,2.5,2.5,2,144,0,0,0,0,0,0,0,0,2010,221500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12760,64,24,24,7040,4785,16040,16040,16048,16080,48,4785,12760,8,3,880,3,1595,880,1595,2640,9,12760,4785,8,8,4785,6,1595,16,1403600,1595,1595,4785,3,6,3,3,2,3190,2,1595,1760,1,880,2,1760,3
2227,909452102,69.27272727,17871,0,2,0,0,4,5,1995,1996,0,0,0,3,2.5,0,1.5,0,1.5,0,1680,1680,1,0,1680,0,0,1680,0,0,2,0,4,1,1,7,0,0,0,1996,1,2,628,2.5,2.5,2,152,0,0,0,0,0,0,0,0,2007,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,16,8,12,2512,5040,7980,7984,7984,8028,28,3360,6720,4,2,628,0,1680,0,0,1884,6,6720,3360,4,0,3360,0,1680,8,1055040,0,1680,5040,0,7,3,2,2,1680,1,0,628,0,628,0,1256,0
669,535402270,77,11500,0,1,0,0,6,4,1967,1967,0,-1,0,2.5,2,0,3,872,2.5,60,108,1040,1,0,1040,0,0,1040,1,0,1,0,3,1,0,6,1,1,1.5,1967,2,2,480,2.5,2.5,2,0,0,156,0,0,0,0,1,0,2009,163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6240,36,12,15,2880,2600,11802,11802,11802,12054,36,2080,6240,6,0,0,-2,0,-480,-1040,1200,5,6240,2080,0,-6,2080,-6,0,6,499200,-1040,0,2600,-2.5,0,0,0,0,2080,0,-1040,960,0,0,-2,480,-1.5
1772,528364110,65,12257,0,1,0,0,8,5,1995,1995,513,1,0,3,2.5,2,2,56,3.5,64,1198,1318,2,0,1328,1203,0,2531,0,0,2,1,4,1,1,9,0,1,2.5,1995,2,3,752,2.5,2.5,2,222,98,0,0,0,0,0,0,0,2007,290000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20248,64,24,24,6016,7593,15960,15960,15960,16056,72,7593,10624,8,3,752,3,2531,752,2531,2256,9,10544,3954,8,8,3984,9,1328,16,1903312,1328,1318,3984,3,9,3,3,2,5062,2,1318,1504,1,752,2,1504,2.5
